X.1..oecf4_20220506_KO_1G4_DIA_r1.raw.PG.Quantity	X.2..oecf4_20220506_KO_1G4_DIA_r3.raw.PG.Quantity	X.3..oecf4_20220506_KO_1G4_DIA_r4.raw.PG.Quantity	X.4..oecf4_20220506_KO_1G4_DIA_r4_20220508144015.raw.PG.Quantity	X.5..oecf4_20220506_KO_3G4_DIA_r1.raw.PG.Quantity	X.6..oecf4_20220506_KO_3G4_DIA_r3.raw.PG.Quantity	X.7..oecf4_20220506_KO_3G4_DIA_r4.raw.PG.Quantity	X.8..oecf4_20220506_KO_3G4_DIA_r5.raw.PG.Quantity	X.9..oecf4_20220506_LTED_DIA_r1.raw.PG.Quantity	X.10..oecf4_20220506_LTED_DIA_r3.raw.PG.Quantity	X.11..oecf4_20220506_LTED_DIA_r3_20220508005236.raw.PG.Quantity	X.12..oecf4_20220506_LTED_DIA_r4.raw.PG.Quantity	X.13..oecf4_20220506_WT_DIA_r1.raw.PG.Quantity	X.14..oecf4_20220506_WT_DIA_r2.raw.PG.Quantity	X.15..oecf4_20220506_WT_DIA_r3.raw.PG.Quantity	C: Student's T-test Significant KO_3G4_LTED	C: Student's T-test significant	N: -Log Student's T-test p-value KO_3G4_LTED	N: Student's T-test q-value KO_3G4_LTED	N: Student's T-test Difference KO_3G4_LTED	N: Student's T-test Test statistic KO_3G4_LTED	T: PG.ProteinGroups	T: PG.Genes	T: PG.ProteinDescriptions
21.5294	21.5873	21.5423	21.7094	21.6282	21.8696	21.7487	21.7487	21.7638	21.6383	21.5973	21.8073	21.7259	21.4577	21.6445			0.278465	0.409075	0.0471334	0.671886	P61978	HNRNPK	Heterogeneous nuclear ribonucleoprotein K
20.2983	20.4203	20.3513	20.212	19.6765	19.6715	19.5215	19.5304	19.5448	19.8877	19.6957	19.6964	20.1869	20.2947	20.1399			0.612282	0.159019	-0.106191	-1.29108	P61981	YWHAG	14-3-3 protein gamma
20.4147	20.4984	20.3181	20.7385	20.8572	20.7945	21.033	20.7639	20.5641	20.4338	20.3713	20.5213	20.4664	20.4952	20.4172	+	KO_3G4_LTED	2.71854	0.00202978	0.389517	5.25429	P62070	RRAS2	Ras-related protein R-Ras2
12.4797	12.1779	12.2972	10.036	12.0703	12.5318	12.27	12.4158	11.97	12.6812	12.6263	12.3096	12.3144	12.6011	12.2269			0.148529	0.61166	-0.0747755	-0.389512	P62072	TIMM10	Mitochondrial import inner membrane translocase subunit Tim10
20.5541	20.6356	20.4889	20.6563	20.4143	20.676	20.5259	20.2235	20.8061	20.7907	20.6409	20.558	20.9719	20.6853	20.9255	+	KO_3G4_LTED	1.1079	0.0464976	-0.239001	-2.12262	P62081	RPS7	40S ribosomal protein S7
19.4512	19.5208	19.4921	19.433	19.5356	19.6749	19.6047	19.6145	19.7473	19.7332	19.7063	19.6713	19.482	19.5574	19.5147	+	KO_3G4_LTED	1.75173	0.0122345	-0.107106	-3.23886	P62136	PPP1CA	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit
18.4923	18.5212	18.4604	18.5906	18.5456	18.6413	18.7536	18.5852	18.4211	18.3787	18.4778	18.453	18.284	18.2383	18.2361	+	KO_3G4_LTED	2.13452	0.00545667	0.198782	3.97364	P62140	PPP1CB	Serine/threonine-protein phosphatase PP1-beta catalytic subunit
11.7983	12.577	12.1519	10.8493	NaN	11.1696	NaN	11.0621	11.5115	11.5438	11.5116	11.5972	11.1584	11.2519	10.9357			NaN	1	0	NaN	P62166	NCS1	Neuronal calcium sensor 1
19.4634	19.4422	19.4968	19.4654	19.4274	19.5649	19.5093	19.4691	19.7587	20.0114	19.8174	19.8344	19.6819	19.632	19.557	+	KO_3G4_LTED	2.96512	0.00152592	-0.362832	-5.86797	P62191	PSMC1	26S proteasome regulatory subunit 4
19.203	19.2429	19.2323	19.2223	19.0737	19.1325	19.173	19.1365	19.5047	19.6154	19.4096	19.4062	19.3314	19.3954	19.3768	+	KO_3G4_LTED	3.24795	0.000959201	-0.35503	-6.6359	P62195	PSMC5	26S proteasome regulatory subunit 8
20.7004	20.7601	20.6792	20.7307	20.5479	20.5184	20.4851	20.5194	20.849	20.9383	20.8032	20.731	20.9375	20.8481	20.9947	+	KO_3G4_LTED	3.34167	0.000819964	-0.312686	-6.90694	P62241	RPS8	40S ribosomal protein S8
20.0636	20.1709	20.017	19.9918	19.9212	19.9499	19.946	19.9008	20.2227	20.2665	20.1442	20.0279	20.2923	20.1245	20.4074	+	KO_3G4_LTED	2.3407	0.00400567	-0.235845	-4.40098	P62244	RPS15A	40S ribosomal protein S15a
21.4849	21.5328	21.3121	21.4289	21.3657	21.3997	21.2723	21.0746	21.6373	21.6672	21.5042	21.2982	21.8264	21.5672	21.84	+	KO_3G4_LTED	1.17478	0.039951	-0.248627	-2.2343	P62249	RPS16	40S ribosomal protein S16
15.5048	15.5567	15.5573	15.3757	15.0527	14.909	14.159	14.809	15.0368	15.1515	14.8926	15.1411	15.5295	15.4727	15.6956			0.772808	0.105836	-0.323122	-1.56452	P62253	UBE2G1	Ubiquitin-conjugating enzyme E2 G1
20.8384	21.0006	20.9424	20.8611	20.7603	20.8159	20.7182	20.7415	20.5643	20.7353	20.7558	20.8584	21.1279	21.1812	21.1231			0.185473	0.54382	0.0305305	0.473757	P62258	YWHAE	14-3-3 protein epsilon
20.3722	20.5377	20.3625	20.4108	20.1511	20.2187	20.2454	20.2031	20.4603	20.6102	20.4754	20.4103	20.5805	20.5774	20.797	+	KO_3G4_LTED	3.03049	0.00141805	-0.284462	-6.03909	P62266	RPS23	40S ribosomal protein S23
21.948	22.0913	21.893	21.9658	21.8123	21.9938	21.8702	21.7093	22.2008	22.1018	22.0623	21.9629	22.2707	22.0236	22.3862	+	KO_3G4_LTED	1.65024	0.0151	-0.235526	-3.05476	P62269	RPS18	40S ribosomal protein S18
19.4185	19.451	19.3598	19.2404	19.3076	19.431	19.0928	19.0992	19.5317	19.6043	19.6414	19.499	19.8173	19.5686	19.8088	+	KO_3G4_LTED	2.03689	0.00678479	-0.33645	-3.77952	P62273	RPS29	40S ribosomal protein S29
20.7428	20.805	20.7885	20.9581	20.5984	20.8833	20.9721	20.4444	21.0508	21.0168	20.894	20.8051	21.1782	20.8327	21.1366			0.797676	0.0988964	-0.217152	-1.60626	P62277	RPS13	40S ribosomal protein S13
19.8683	19.9825	19.8889	19.9185	19.7187	19.7767	19.6179	19.7658	20.1662	20.156	19.972	19.963	19.9773	20.0698	20.2197	+	KO_3G4_LTED	2.68234	0.00210355	-0.344534	-5.1682	P62280	RPS11	40S ribosomal protein S11
18.8852	19.0243	18.8233	19.0718	18.7153	18.9396	18.9119	18.9566	19.0296	18.7342	18.3733	18.9119	19.3564	18.9467	19.3197			0.328166	0.353524	0.11858	0.771463	P62304	SNRPE	Small nuclear ribonucleoprotein E
17.3209	17.4639	17.2604	16.9829	17.0919	17.3512	16.9232	17.2759	17.1672	16.7792	16.7858	16.9467	17.5376	17.4703	17.5651			0.925058	0.0720694	0.240822	1.8187	P62306	SNRPF	Small nuclear ribonucleoprotein F
14.4731	15.3115	14.8346	14.059	14.6967	15.7001	14.8563	15.1025	14.3865	12.7165	13.8623	14.2262	13.9645	15.2083	14.254	+	KO_3G4_LTED	1.59636	0.0166792	1.29104	2.95855	P62310	LSM3	U6 snRNA-associated Sm-like protein LSm3
17.8225	17.7066	17.7439	17.8098	18.1029	18.1587	18.1464	18.0871	17.6008	17.6789	17.7844	17.8788	17.6509	17.388	17.6596	+	KO_3G4_LTED	3.07167	0.00135123	0.388024	6.1488	P62312	LSM6	U6 snRNA-associated Sm-like protein LSm6
19.269	19.3685	19.1717	19.1372	19.2713	19.2534	19.0633	19.2646	19.2191	18.9404	18.9304	19.0687	19.2615	18.9481	19.2			1.07167	0.0508571	0.173476	2.06229	P62314	SNRPD1	Small nuclear ribonucleoprotein Sm D1
20.2619	20.2505	20.2055	20.2139	20.2656	20.3161	20.2594	20.2057	20.167	20.179	20.1132	20.1959	20.444	19.9391	20.3235	+	KO_3G4_LTED	1.83832	0.0101055	0.0978947	3.39919	P62316	SNRPD2	Small nuclear ribonucleoprotein Sm D2
20.0578	20.2549	20.0565	20.2379	20.217	20.2621	20.2919	20.2113	20.2613	20.2265	20.0241	20.1186	20.4728	20.0443	20.254			0.756987	0.109883	0.087944	1.5379	P62318	SNRPD3	Small nuclear ribonucleoprotein Sm D3
13.974	14.3018	14.6251	13.9419	14.7258	15.3022	14.8166	14.9555	15.0721	14.7271	14.6833	14.974	13.4304	13.6356	13.1718			0.217575	0.492738	0.085885	0.544179	P62328	TMSB4X	Thymosin beta-4
18.349	18.2591	18.1313	18.264	18.5739	18.4601	18.5464	18.5424	18.5993	18.6276	18.6259	18.6837	18.1933	18.1866	18.1569	+	KO_3G4_LTED	1.84722	0.00999086	-0.103443	-3.41584	P62330	ARF6	ADP-ribosylation factor 6
13.283	13.4227	13.155	12.7953	13.0602	12.7822	12.8479	13.0421	13.247	13.4529	13.3644	13.367	13.1269	13.3146	13.2935	+	KO_3G4_LTED	2.70311	0.00200707	-0.424705	-5.21747	P62380	TBPL1	TATA box-binding protein-like protein 1
21.0318	21.1079	20.9676	21.112	20.9954	21.0386	20.9676	20.8303	21.2807	21.3798	21.1993	21.037	21.5587	21.2486	21.5524	+	KO_3G4_LTED	1.68663	0.0141207	-0.266228	-3.12032	P62424	RPL7A	60S ribosomal protein L7a
15.1531	16.0632	15.1926	15.1046	15.0237	15.9332	14.8562	15.1798	15.3634	15.9371	15.255	15.2142	16.1598	15.6005	16.1906			0.276275	0.411566	-0.194207	-0.66741	P62487	POLR2G	DNA-directed RNA polymerase II subunit RPB7
19.1264	19.2511	19.1576	19.108	18.9579	18.8287	19.0617	18.9649	19.1268	18.98	18.9926	18.9871	19.4949	19.6236	19.5853			0.532353	0.197571	-0.0683141	-1.151	P62495	ETF1	Eukaryotic peptide chain release factor subunit 1
19.1844	19.0222	19.1075	18.945	19.2952	19.2654	19.04	19.099	18.9934	19.4272	19.3251	19.2355	19.1966	19.0161	19.1895			0.258365	0.434376	-0.0703993	-0.630494	P62633	CNBP	Cellular nucleic acid-binding protein
13.66	13.8786	13.6812	13.5449	14.0437	14.0757	14.1024	14.1087	13.5136	13.5165	13.5383	13.5431	13.4157	13.6849	13.3597	+	KO_3G4_LTED	7.32065	0	0.554765	33.4176	P62699	YPEL5	Protein yippee-like 5
NaN	20.5892	20.5835	20.3856	20.5795	20.392	20.5627	20.4543	20.3106	20.8069	20.7193	20.6283	20.6041	20.9	20.6263			0.458247	0.243422	-0.119143	-1.01758	P62701	RPS4X	40S ribosomal protein S4
15.1289	14.9556	15.1524	15.1621	15.0884	15.2718	15.4258	15.05	14.9345	14.9463	15.0293	15.0801	14.355	14.6102	14.5476	+	KO_3G4_LTED	1.18927	0.0387637	0.211475	2.25858	P62714	PPP2CB	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform
NaN	NaN	22.4363	22.6419	22.1287	22.6268	22.4173	22.7457	22.7793	22.5249	22.6729	22.1042	22.4334	22.327	22.8101			0.0727276	0.784279	-0.0407386	-0.203047	P62736;P63267	ACTA2;ACTG2	Actin
16.8504	17.0644	16.9029	17.4842	17.0182	16.9839	17.0186	17.0633	16.7116	16.6983	16.9137	16.8692	16.4326	16.5073	16.6051	+	KO_3G4_LTED	2.10097	0.00603423	0.222816	3.90636	P62745	RHOB	Rho-related GTP-binding protein RhoB
20.9161	21.0246	20.8381	20.8642	20.8534	20.8426	20.7561	20.6603	21.0565	21.1288	21.0985	20.9212	21.4457	21.1766	21.4005	+	KO_3G4_LTED	2.27314	0.00441561	-0.273147	-4.25822	P62750	RPL23A	60S ribosomal protein L23a
19.8875	20.0119	19.9242	19.9978	19.78	19.9694	19.8682	19.7716	20.1392	20.2626	20.1042	20.053	20.1942	20.1021	20.3516	+	KO_3G4_LTED	2.41183	0.00361048	-0.292473	-4.55432	P62753	RPS6	40S ribosomal protein S6
20.3371	21.9552	20.2794	19.8426	20.5504	21.4678	20.0844	20.183	23.0414	22.2683	20.5923	20.3131	23.7706	19.4198	22.2269			0.644899	0.146227	-0.982388	-1.34736	P62805	H4C1	Histone H4
18.625	18.5294	18.6552	19.017	18.5463	18.7707	19.0277	18.3907	18.5096	18.6084	18.6368	18.7161	18.8016	18.8762	18.933			0.177452	0.558283	0.0661058	0.455776	P62820	RAB1A	Ras-related protein Rab-1A
21.8487	21.9108	21.8621	21.904	22.2236	22.2931	22.2875	22.3152	22.0412	22.1235	22.1417	22.0927	22.0885	22.2287	22.1605	+	KO_3G4_LTED	3.05429	0.0013607	0.180118	6.1023	P62826	RAN	GTP-binding nuclear protein Ran
20.7075	20.6513	20.5471	20.7846	20.5274	20.5014	20.5993	20.4741	20.8399	20.8639	20.8269	20.6914	20.9687	20.7456	21.005	+	KO_3G4_LTED	2.98931	0.00155384	-0.279975	-5.93086	P62829	RPL23	60S ribosomal protein L23
15.8957	15.7166	15.8424	15.5844	15.7621	15.7064	15.6027	15.558	15.69	15.542	15.5655	15.5957	15.9393	16.1224	15.9766			0.468437	0.236471	0.0589905	1.03617	P62834	RAP1A	Ras-related protein Rap-1A
18.7247	18.8996	18.9032	18.9163	18.5006	19.249	18.8721	18.7209	18.8863	18.9686	19.0274	19.017	19.1696	19.2117	19.1733			0.376866	0.307433	-0.139161	-0.865758	P62837	UBE2D2	Ubiquitin-conjugating enzyme E2 D2
19.6955	19.8557	19.6989	19.8057	19.5467	19.6079	19.5648	19.4211	19.6708	19.8281	19.8392	19.6955	20.0051	19.7886	20.0719	+	KO_3G4_LTED	2.02692	0.00692896	-0.223316	-3.75996	P62841	RPS15	40S ribosomal protein S15
21.5056	21.6187	21.529	21.5179	21.323	21.3448	21.0286	21.2566	21.5735	21.6653	21.6302	21.3915	21.9054	21.5351	21.9354	+	KO_3G4_LTED	1.869	0.00957463	-0.326889	-3.45677	P62851	RPS25	40S ribosomal protein S25
19.4264	19.7273	19.4937	19.5056	19.3312	19.3351	19.3629	19.4322	19.4923	19.7958	19.5558	19.5124	19.8201	19.6354	19.8754	+	KO_3G4_LTED	1.63396	0.0154927	-0.223744	-3.02558	P62854	RPS26	40S ribosomal protein S26
20.814	20.8388	20.7847	20.972	20.6239	20.6451	20.5249	20.3543	20.6488	20.8673	20.7654	20.6416	21.3284	20.8211	21.2617	+	KO_3G4_LTED	1.1969	0.0381036	-0.193716	-2.27138	P62857	RPS28	40S ribosomal protein S28
19.8709	20.2727	20.2759	20.0461	19.6125	20.3504	19.866	19.8056	19.751	20.5507	20.1422	20.1896	20.4921	20.3143	20.5804			0.504866	0.212532	-0.249745	-1.10197	P62861	FAU	40S ribosomal protein S30
18.5499	18.7255	18.7424	19.0821	18.9397	19.1319	19.2545	18.9336	18.8482	18.826	18.7227	18.7743	18.2812	18.4802	18.3941	+	KO_3G4_LTED	1.77203	0.0118023	0.27214	3.27618	P62873	GNB1	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1
NaN	NaN	14.8386	15.4287	14.7504	14.8381	14.7261	15.4217	14.778	14.7659	15.2296	15.498	15.203	15.1313	15.7131			0.220128	0.48911	-0.133741	-0.54968	P62875	POLR2L	DNA-directed RNA polymerases I
16.5206	16.7149	16.654	16.8292	16.4149	17.1585	16.6921	16.6772	16.3543	16.4549	16.5232	16.4569	16.2941	16.4293	16.3865			0.925217	0.0720295	0.288349	1.81896	P62877	RBX1	E3 ubiquitin-protein ligase RBX1
19.909	19.9256	19.8763	20.1291	19.7197	19.817	19.8596	19.7086	20.0758	20.1714	20.1272	20.1996	19.567	19.7442	19.6233	+	KO_3G4_LTED	3.6977	0.000260465	-0.367265	-8.02056	P62879	GNB2	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2
20.1822	20.3661	20.1502	20.3743	20.1006	20.1656	20.2224	20.1075	20.4425	20.49	20.3814	20.2443	20.6236	20.3979	20.6882	+	KO_3G4_LTED	2.1384	0.00544649	-0.240524	-3.98147	P62888	RPL30	60S ribosomal protein L30
17.466	17.8462	17.6184	17.4571	17.0671	17.0302	16.3296	17.3228	17.4816	17.4652	17.4853	17.3363	18.0202	17.939	17.842	+	KO_3G4_LTED	1.2372	0.0353465	-0.504627	-2.33908	P62891;Q59GN2	RPL39;RPL39P5	60S ribosomal protein L39;Putative 60S ribosomal protein L39-like 5
20.446	20.4723	20.3933	20.4719	20.3137	20.197	20.2368	20.0855	20.4451	20.616	20.477	20.2909	20.8923	20.5588	20.8373	+	KO_3G4_LTED	1.6416	0.0152156	-0.249008	-3.03927	P62899	RPL31	60S ribosomal protein L31
20.141	20.1433	19.9633	19.9557	20.0796	19.9216	19.7525	19.8663	20.2633	20.3737	20.2077	20.004	20.5719	20.2248	20.4819	+	KO_3G4_LTED	1.60792	0.0164093	-0.307183	-2.97911	P62906	RPL10A	60S ribosomal protein L10a
19.2273	19.3908	19.1317	19.1591	19.1613	19.1678	19.1235	19.0138	19.4754	19.5537	19.3341	19.2323	19.6497	19.4178	19.6084	+	KO_3G4_LTED	1.90455	0.00887677	-0.282288	-3.524	P62913	RPL11	60S ribosomal protein L11
19.2837	19.3755	19.2333	19.3643	19.2431	19.3844	19.2651	19.1179	19.6137	19.637	19.5037	19.4141	19.7734	19.6135	19.8255	+	KO_3G4_LTED	2.07377	0.00643103	-0.289498	-3.85226	P62917	RPL8	60S ribosomal protein L8
24.9281	24.8335	24.8793	25.0666	24.4711	24.6709	24.6019	24.5243	24.0823	23.9847	24.1458	24.164	24.0319	23.9435	23.9302	+	KO_3G4_LTED	3.66924	0.000256293	0.472825	7.92637	P62937	PPIA	Peptidyl-prolyl cis-trans isomerase A
20.5213	20.4547	20.4499	20.3852	20.1655	20.0851	19.9388	20.0976	19.9635	20.0944	20.1253	20.0985	20.1548	20.1758	20.1075			0.007542	0.975282	0.00134802	0.0224933	P62942	FKBP1A	Peptidyl-prolyl cis-trans isomerase FKBP1A
22.5962	22.8766	22.3107	22.5295	22.3834	22.5285	22.3563	22.4566	22.743	22.7811	22.5599	22.4943	22.7468	22.5783	22.9386	+	KO_3G4_LTED	1.43737	0.0225534	-0.213414	-2.68016	P62979	RPS27A	Ubiquitin-40S ribosomal protein S27a
18.6956	18.7027	18.7198	18.6153	18.4499	18.4675	18.3311	18.3349	18.5671	18.7066	18.6989	18.6171	18.9502	19.0396	18.9418	+	KO_3G4_LTED	2.64307	0.00223563	-0.251562	-5.07588	P62993	GRB2	Growth factor receptor-bound protein 2
17.4606	17.5194	17.847	17.5666	17.637	17.7661	17.5483	17.6823	18.1095	17.7236	17.4534	17.7372	18.168	17.3586	17.9132			0.285206	0.400784	-0.0975094	-0.685616	P62995	TRA2B	Transformer-2 protein homolog beta
20.6908	20.4937	20.4642	20.6796	20.7867	20.8206	20.8144	20.7618	20.5365	20.4773	20.4366	20.4132	20.0745	20.2195	19.9907	+	KO_3G4_LTED	4.45727	0.000108844	0.329962	10.9254	P63000	RAC1	Ras-related C3 botulinum toxin substrate 1
18.5367	18.7492	18.5566	18.6541	18.4912	18.5283	18.5005	18.5275	18.6748	18.7811	18.736	18.7548	18.4672	18.6232	18.4481	+	KO_3G4_LTED	4.02569	0.000163142	-0.224787	-9.17797	P63010	AP2B1	AP-2 complex subunit beta
18.3171	18.2522	18.234	18.2198	18.3883	18.4551	18.4183	18.5211	18.411	18.4293	18.3106	18.3791	18.1606	18.4474	18.1698			0.812522	0.0954168	0.0631723	1.63113	P63096	GNAI1	Guanine nucleotide-binding protein G(i) subunit alpha-1
23.6366	23.5325	23.5867	23.6162	23.5236	23.6734	23.6746	23.4403	23.5651	23.7452	23.8019	23.8041	22.8547	22.8889	22.9684			0.955537	0.0671243	-0.151113	-1.86934	P63104	YWHAZ	14-3-3 protein zeta/delta
18.0026	17.993	18.035	17.8936	17.7961	17.7014	17.6535	17.8146	17.6894	17.8039	17.9177	17.9184	17.6584	17.7063	17.7032			0.652732	0.143366	-0.0909476	-1.36081	P63151	PPP2R2A	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform
NaN	18.9487	18.9084	18.7623	18.819	19.2961	19.7601	19.6734	19.2562	19.2085	19.1439	19.1319	19.2871	19.0454	19.1897			0.412672	0.276388	0.202034	0.933351	P63167	DYNLL1	Dynein light chain 1
15.7564	15.8638	15.8078	16.0803	15.9796	15.871	15.9833	15.9771	15.9614	16.1507	16.1633	16.1642	15.2643	15.4703	15.2232	+	KO_3G4_LTED	1.49333	0.0203269	-0.157168	-2.77727	P63172	DYNLT1	Dynein light chain Tctex-type 1
19.7372	19.7755	19.4656	19.4478	19.5593	19.6006	19.2722	19.4888	19.7089	19.8109	19.7024	19.622	20.0533	19.7143	20.0676	+	KO_3G4_LTED	1.50088	0.0199321	-0.230789	-2.79044	P63173	RPL38	60S ribosomal protein L38
16.7348	17.2095	16.8792	17.2594	16.8373	17.5986	17.5061	17.125	17.4235	16.971	17.2156	17.4474	16.5675	17.0641	17.076			0.0037794	0.988038	0.00235462	0.0113197	P63218	GNG5	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5
21.1784	21.2092	21.1496	21.2432	21.0073	21.0004	20.7514	20.7857	21.0472	21.28	21.2376	21.0991	21.6895	21.3253	21.6187	+	KO_3G4_LTED	1.7217	0.0130261	-0.279812	-3.18398	P63220;Q8WVC2	RPS21	40S ribosomal protein S21
21.9076	21.9492	21.9384	22.0302	21.6103	21.5997	21.616	21.6249	21.6173	21.8167	21.8623	21.9345	22.5803	22.4931	22.5408	+	KO_3G4_LTED	1.54087	0.0183351	-0.194981	-2.86051	P63241	EIF5A	Eukaryotic translation initiation factor 5A-1
21.2655	21.3448	21.181	21.2383	21.1692	21.1551	21.087	21.0319	21.4145	21.405	21.3214	21.1619	21.6475	21.4017	21.6463	+	KO_3G4_LTED	1.74558	0.0123236	-0.21489	-3.22759	P63244	RACK1	Receptor of activated protein C kinase 1
NaN	22.4553	21.9139	21.5223	22.2588	22.2757	22.258	22.6154	22.1994	22.8497	22.0771	22.0901	22.0671	22.3146	21.8826			0.085074	0.750931	0.047883	0.234893	P63261	ACTG1	Actin
16.3726	16.4911	16.2504	16.39	16.319	16.6429	16.4609	16.4858	16.3937	16.5428	16.3575	16.4276	17.0892	16.7483	17.0188			0.24515	0.453432	0.0467443	0.602885	P63272	SUPT4H1	Transcription elongation factor SPT4
19.8188	19.5982	19.6783	19.7045	19.8267	19.715	19.7411	19.787	19.6581	19.6918	19.7445	19.654	19.6814	19.7286	19.7009	+	KO_3G4_LTED	1.3221	0.0288521	0.0803623	2.48268	P63279	UBE2I	SUMO-conjugating enzyme UBC9
15.4353	15.5075	16.0421	14.9805	16.0172	15.6962	15.5802	15.9311	15.8687	15.1706	15.4364	15.6226	16.2201	16.4883	16.0721			0.778006	0.104319	0.281576	1.57326	P63313	TMSB10	Thymosin beta-10
19.7484	19.8148	19.8038	19.8728	19.6858	19.7652	19.7536	19.7214	19.8901	20.0358	19.9546	19.9915	19.841	19.8864	19.899	+	KO_3G4_LTED	3.24983	0.000960801	-0.236525	-6.64124	P67775	PPP2CA	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform
20.5782	20.8731	20.778	20.5408	20.4092	20.4208	20.281	20.4417	20.4203	20.7541	20.6099	20.6144	20.9684	20.941	21.0571	+	KO_3G4_LTED	1.46417	0.0213073	-0.2115	-2.72655	P67809	YBX1	Y-box-binding protein 1
18.0728	17.9712	18.0431	17.8324	18.0229	17.9416	17.8971	17.9413	17.5829	17.7608	17.8322	17.814	17.7775	17.7651	17.8643	+	KO_3G4_LTED	1.754	0.0121765	0.203253	3.24304	P67870;Q5SRQ6	CSNK2B	Casein kinase II subunit beta
19.6758	19.6745	19.762	19.7317	19.6336	19.6041	19.705	19.5194	20.0029	20.3036	20.3033	20.271	20.2042	20.0593	20.0759	+	KO_3G4_LTED	3.48666	0.000637275	-0.604695	-7.34385	P68036	UBE2L3	Ubiquitin-conjugating enzyme E2 L3
24.9307	24.9613	25.0241	24.9724	24.8717	24.9359	24.9251	24.9223	25.1189	25.0574	24.9946	25.1091	25.366	25.5622	25.5076	+	KO_3G4_LTED	2.5654	0.0026724	-0.15626	-4.89661	P68104	EEF1A1	Elongation factor 1-alpha 1
22.4689	22.6614	22.6371	22.8897	21.7936	21.935	22.2277	22.0031	22.0895	21.8281	21.5449	21.7733	20.5214	20.6195	21.1567			0.593083	0.166802	0.180917	1.25774	P68366	TUBA4A	Tubulin alpha-4A chain
23.629	23.4791	23.618	23.8151	23.5131	23.5639	23.7514	23.5846	23.8397	23.8037	23.8897	23.9544	23.4725	23.6769	23.5586	+	KO_3G4_LTED	2.33906	0.004	-0.268652	-4.39749	P68371	TUBB4B	Tubulin beta-4B chain
19.5736	19.4516	19.5102	19.3745	19.5082	19.3478	19.188	19.342	18.6223	19.1112	19.2237	19.1836	18.9624	19.0013	18.9398			1.04599	0.0541132	0.311315	2.01958	P68402	PAFAH1B2	Platelet-activating factor acetylhydrolase IB subunit beta
16.1442	16.4918	16.4394	17.4962	15.3906	15.9654	16.3767	16.2167	16.1767	15.529	16.1199	16.0796	16.5781	16.9036	17.5206			0.0141907	0.954393	0.0110648	0.0420114	P68871	HBB	Hemoglobin subunit beta
14.3141	14.1868	14.1394	16.9487	13.46	14.0624	14.9116	13.8209	15.4296	13.8484	14.3197	13.9722	16.2767	15.2131	16.5115			0.289145	0.395742	-0.328758	-0.693604	P69905	HBA1	Hemoglobin subunit alpha
14.2453	14.1405	14.2746	14.1195	14.2439	14.2239	14.0851	13.9848	13.5557	13.5543	13.5989	13.5088	11.6941	10.7925	10.008	+	KO_3G4_LTED	4.0015	0.000160237	0.579991	9.0879	P78310	CXADR	Coxsackievirus and adenovirus receptor
15.4296	16.1111	15.3028	15.2442	15.5519	15.8501	15.2622	15.485	15.5701	15.9729	15.4133	15.5154	16.6083	15.334	16.4715			0.182689	0.548451	-0.0806503	-0.467536	P78316	NOP14	Nucleolar protein 14
16.9506	16.8778	17.0471	16.8826	16.8917	16.9133	16.802	16.9174	17.1708	17.2256	17.2005	17.2019	17.008	16.9801	16.9949	+	KO_3G4_LTED	4.45359	0.000108597	-0.318583	-10.9093	P78318	IGBP1	Immunoglobulin-binding protein 1
16.041	15.9513	16.0591	15.6909	15.8477	15.7875	15.6979	15.7871	15.5625	15.5599	15.6701	15.6787	16.0047	16.0559	16.0513	+	KO_3G4_LTED	1.94721	0.00801632	0.162216	3.60545	P78332	RBM6	RNA-binding protein 6
18.3803	18.4892	18.5176	18.404	18.0988	18.101	18.0786	18.1663	18.456	18.469	18.4457	18.4395	18.6294	18.8168	18.7165	+	KO_3G4_LTED	5.57268	0	-0.341374	-16.9725	P78344	EIF4G2	Eukaryotic translation initiation factor 4 gamma 2
15.6089	15.5017	15.5596	15.5406	15.6088	15.4899	15.5363	15.5183	15.4914	15.6618	15.752	15.704	15.8308	15.8763	15.879			0.934791	0.0702995	-0.113988	-1.83487	P78345	RPP38	Ribonuclease P protein subunit p38
16.1127	16.021	16.1344	15.9903	16.0617	15.9389	15.9989	15.952	16.1882	16.4215	16.4287	16.442	16.4423	16.6846	16.5565	+	KO_3G4_LTED	2.90684	0.00158183	-0.3822	-5.71848	P78346	RPP30	Ribonuclease P protein subunit p30
18.6249	18.6409	18.6557	18.7489	18.1612	18.199	18.1579	18.171	18.3685	18.3585	18.3458	18.4184	18.8722	18.9381	18.8183	+	KO_3G4_LTED	4.44658	0.000107143	-0.200515	-10.8787	P78347	GTF2I	General transcription factor II-I
